66, 204
68, 229
74, 254
80, 278
89, 301
103, 322
121, 340
142, 355
165, 358
188, 352
205, 334
220, 313
230, 290
236, 266
237, 241
237, 216
234, 192
78, 202
87, 187
104, 181
123, 183
141, 188
157, 186
174, 180
191, 176
209, 179
220, 191
150, 198
152, 215
153, 233
155, 251
138, 260
146, 263
156, 265
164, 262
172, 257
100, 202
108, 196
119, 195
129, 201
119, 203
109, 204
172, 198
181, 191
192, 190
201, 196
193, 199
182, 199
128, 293
136, 287
147, 284
156, 286
166, 283
178, 284
188, 288
180, 296
169, 301
159, 303
149, 302
139, 300
133, 293
148, 291
157, 292
167, 290
183, 288
167, 291
158, 293
149, 292
