55, 182
59, 205
65, 228
69, 250
77, 272
92, 291
111, 307
133, 319
158, 321
182, 316
203, 302
219, 284
231, 263
236, 240
237, 216
238, 192
238, 168
67, 174
78, 161
95, 158
113, 160
131, 164
152, 162
169, 155
188, 151
207, 152
221, 163
143, 174
145, 191
147, 207
149, 224
132, 232
140, 235
150, 237
159, 233
167, 229
89, 180
98, 175
110, 173
120, 179
110, 181
99, 182
168, 175
178, 169
189, 169
200, 173
190, 176
179, 176
119, 258
130, 252
142, 249
152, 250
162, 247
175, 248
188, 252
178, 267
166, 275
155, 278
145, 277
131, 271
124, 259
143, 257
153, 257
163, 255
182, 254
164, 261
154, 264
144, 263
