47, 186
49, 213
51, 239
55, 264
63, 287
79, 306
98, 320
121, 333
148, 336
173, 333
197, 321
217, 305
233, 285
241, 260
246, 235
249, 207
249, 179
62, 182
73, 165
93, 156
115, 153
136, 157
154, 158
174, 151
197, 152
219, 159
232, 176
143, 172
142, 191
142, 210
141, 230
121, 239
132, 244
144, 249
157, 244
169, 238
86, 185
96, 179
108, 177
121, 182
109, 184
97, 185
172, 181
183, 175
195, 175
206, 180
195, 182
183, 182
105, 269
119, 267
134, 267
146, 270
158, 267
175, 267
191, 269
175, 277
159, 282
147, 283
134, 281
120, 276
111, 269
134, 270
147, 273
158, 271
185, 269
158, 273
147, 274
134, 272
