52, 165
55, 190
60, 213
63, 236
70, 259
82, 280
98, 298
117, 311
141, 316
166, 312
188, 301
209, 285
224, 265
232, 241
237, 216
242, 191
244, 165
66, 149
73, 132
90, 122
109, 121
127, 126
167, 124
185, 119
204, 121
221, 130
229, 147
147, 149
148, 166
148, 183
148, 201
129, 212
138, 215
148, 218
157, 215
167, 212
88, 157
98, 150
110, 149
122, 156
110, 159
98, 160
174, 156
185, 149
198, 149
207, 157
197, 160
185, 159
111, 241
124, 237
137, 235
147, 237
157, 235
169, 236
183, 240
169, 249
156, 253
146, 255
135, 254
123, 250
117, 242
136, 242
147, 244
157, 242
177, 241
157, 243
146, 244
136, 243
