93, 99
95, 113
99, 127
102, 141
107, 155
116, 166
128, 174
142, 181
156, 181
170, 178
182, 170
193, 161
201, 150
204, 135
205, 121
205, 106
205, 91
99, 93
107, 86
118, 84
129, 85
140, 88
152, 88
162, 83
173, 79
185, 78
194, 83
148, 94
148, 104
149, 114
150, 125
139, 132
145, 133
151, 133
156, 132
161, 130
113, 99
119, 96
126, 95
133, 98
126, 100
119, 101
163, 96
169, 92
176, 91
183, 93
177, 96
170, 97
129, 148
137, 146
145, 144
151, 145
158, 143
166, 143
175, 144
167, 151
160, 155
153, 156
146, 156
138, 153
133, 148
145, 148
152, 148
158, 147
171, 145
159, 147
152, 149
146, 148
