59, 181
62, 203
64, 225
69, 247
77, 268
90, 285
106, 300
127, 311
150, 313
172, 309
192, 296
207, 281
219, 262
224, 241
226, 218
227, 195
226, 172
75, 165
83, 155
97, 152
110, 155
123, 161
152, 159
166, 151
180, 147
194, 148
204, 158
140, 177
141, 192
142, 206
143, 221
129, 232
136, 234
144, 236
152, 233
159, 230
91, 183
100, 178
110, 178
120, 184
110, 187
100, 187
161, 182
170, 175
180, 174
189, 178
181, 183
171, 184
118, 261
129, 255
138, 253
146, 254
153, 252
163, 253
175, 257
165, 266
156, 270
148, 271
140, 271
129, 269
123, 261
139, 259
146, 260
154, 258
171, 258
154, 259
147, 261
139, 260
