60, 212
63, 236
67, 259
71, 282
79, 303
93, 320
110, 336
130, 349
155, 353
179, 348
198, 334
213, 318
225, 301
232, 280
234, 257
236, 235
239, 212
73, 188
84, 175
101, 170
118, 170
135, 177
166, 178
183, 172
200, 171
217, 175
227, 188
151, 199
152, 214
152, 230
152, 246
135, 259
144, 262
152, 263
161, 261
169, 258
94, 204
104, 198
116, 198
127, 206
115, 208
103, 208
175, 206
185, 198
197, 198
207, 204
197, 208
186, 208
113, 292
128, 285
142, 281
154, 283
165, 280
179, 283
192, 287
180, 297
167, 302
155, 304
143, 303
128, 300
119, 292
142, 291
154, 291
165, 290
186, 288
166, 290
155, 291
143, 290
