54, 197
55, 223
58, 249
62, 275
70, 301
84, 325
102, 346
125, 361
152, 364
181, 361
203, 346
222, 327
235, 304
243, 279
247, 252
250, 227
252, 201
71, 186
80, 171
98, 164
117, 166
135, 172
169, 170
188, 163
207, 164
224, 172
233, 187
153, 188
152, 205
152, 221
151, 237
131, 250
141, 252
151, 255
162, 252
172, 249
92, 196
102, 188
116, 188
128, 196
116, 199
103, 199
178, 195
189, 188
203, 188
213, 196
203, 199
190, 198
114, 282
126, 273
139, 271
151, 273
164, 270
178, 273
191, 282
180, 297
166, 303
152, 305
139, 303
126, 298
119, 283
139, 279
151, 280
164, 278
186, 283
165, 288
152, 289
139, 288
