59, 169
59, 195
60, 221
62, 246
70, 270
83, 290
101, 307
121, 320
143, 324
167, 323
187, 312
204, 297
219, 279
229, 258
235, 235
239, 211
243, 186
85, 147
98, 137
115, 135
132, 138
147, 146
177, 147
194, 142
211, 143
226, 150
235, 163
159, 169
159, 185
158, 200
158, 217
137, 226
146, 230
155, 235
165, 232
173, 229
100, 170
111, 166
123, 167
133, 174
121, 176
109, 175
181, 178
192, 172
204, 173
213, 179
204, 183
193, 182
113, 258
127, 249
142, 245
153, 249
164, 247
177, 253
187, 263
175, 277
161, 283
150, 283
138, 280
124, 273
119, 259
141, 254
152, 256
163, 256
181, 263
162, 269
151, 270
139, 268
