62, 186
62, 210
65, 235
69, 260
78, 283
91, 303
109, 320
130, 333
155, 336
179, 333
198, 319
214, 301
226, 279
233, 256
236, 233
237, 209
235, 186
75, 168
85, 153
103, 147
121, 148
139, 153
167, 154
183, 149
200, 148
215, 153
223, 167
154, 172
155, 187
156, 202
157, 218
138, 230
146, 233
156, 236
165, 233
172, 230
97, 176
106, 168
119, 169
131, 177
119, 179
106, 180
176, 178
188, 170
200, 169
209, 177
201, 181
188, 181
119, 263
131, 256
146, 253
156, 256
166, 254
178, 256
189, 265
178, 279
166, 284
156, 285
145, 284
131, 278
125, 263
146, 261
156, 262
166, 261
182, 265
166, 270
156, 271
146, 270
