83, 109
83, 126
86, 143
87, 160
91, 176
100, 190
113, 202
127, 212
145, 214
162, 213
177, 203
189, 192
197, 177
200, 161
202, 144
204, 127
204, 110
92, 97
99, 90
111, 86
122, 87
133, 91
157, 91
168, 88
180, 89
191, 92
197, 101
144, 105
145, 117
145, 130
145, 143
134, 149
140, 152
145, 154
151, 152
156, 149
106, 105
112, 101
121, 101
129, 107
120, 108
112, 108
161, 107
168, 102
177, 102
184, 107
177, 110
169, 109
122, 170
129, 166
138, 165
145, 167
152, 165
161, 167
168, 170
161, 178
153, 182
145, 183
137, 182
128, 178
126, 171
137, 172
145, 172
152, 172
164, 171
152, 171
145, 172
137, 171
