62, 154
65, 181
69, 206
74, 231
82, 254
98, 272
120, 286
145, 295
172, 297
197, 293
218, 281
236, 266
248, 247
253, 225
258, 203
261, 180
264, 155
84, 144
98, 129
118, 125
139, 126
158, 132
184, 132
202, 127
220, 124
238, 128
249, 141
171, 146
171, 163
171, 180
172, 198
150, 209
160, 212
171, 214
182, 211
191, 208
106, 155
117, 148
131, 148
143, 155
131, 159
117, 159
195, 154
207, 147
220, 147
230, 153
221, 158
207, 157
133, 243
149, 237
162, 234
172, 236
182, 234
194, 236
209, 240
195, 246
183, 249
173, 250
163, 250
150, 250
139, 242
162, 240
172, 241
182, 239
204, 240
182, 239
173, 241
163, 240
