68, 162
72, 181
76, 200
80, 218
87, 235
100, 248
118, 258
138, 267
160, 268
183, 263
201, 251
216, 237
226, 221
229, 202
228, 182
228, 162
227, 142
78, 135
85, 122
99, 117
113, 117
128, 121
154, 117
169, 110
184, 106
200, 109
210, 121
144, 136
145, 147
146, 158
147, 169
135, 184
142, 185
150, 186
157, 184
164, 181
98, 147
106, 141
116, 140
126, 145
116, 149
106, 150
165, 141
172, 133
183, 132
192, 137
185, 141
174, 142
125, 217
134, 208
143, 203
152, 205
160, 202
171, 205
182, 210
173, 219
163, 223
154, 225
145, 225
135, 222
130, 217
144, 213
153, 212
161, 211
176, 211
162, 211
153, 213
144, 212
