33, 205
31, 224
33, 246
39, 267
45, 288
51, 310
59, 331
72, 348
93, 352
120, 349
149, 337
177, 321
201, 302
217, 278
223, 250
225, 223
225, 195
31, 181
37, 173
48, 174
59, 178
69, 183
99, 178
116, 170
134, 167
153, 167
169, 175
82, 196
78, 211
73, 227
68, 243
65, 257
72, 259
80, 260
89, 257
99, 254
45, 199
50, 192
62, 193
72, 200
62, 204
51, 205
118, 197
124, 187
137, 187
149, 192
140, 198
127, 200
59, 293
64, 287
72, 283
80, 285
89, 282
104, 285
121, 289
105, 298
92, 303
82, 305
74, 305
66, 301
63, 293
73, 290
81, 290
90, 289
113, 290
90, 291
81, 292
73, 292
