34, 188
33, 213
34, 238
39, 263
48, 287
61, 308
80, 327
102, 342
131, 346
162, 344
190, 332
215, 315
234, 293
246, 265
251, 236
253, 205
252, 175
46, 166
54, 151
71, 145
89, 146
106, 152
137, 149
158, 139
180, 134
202, 139
217, 153
122, 171
121, 188
120, 205
118, 222
103, 236
112, 239
122, 241
134, 238
145, 235
64, 183
75, 178
87, 176
99, 181
87, 183
75, 185
156, 178
169, 172
181, 171
193, 175
182, 178
170, 179
88, 270
102, 262
114, 259
125, 261
136, 259
154, 262
174, 268
155, 279
138, 284
126, 285
114, 283
102, 279
94, 270
114, 269
125, 270
137, 268
168, 269
137, 270
126, 270
114, 269
