49, 193
51, 222
53, 251
60, 280
73, 304
94, 325
118, 343
145, 358
175, 359
202, 353
219, 332
234, 309
245, 286
251, 261
253, 236
252, 210
249, 187
78, 181
90, 166
109, 160
129, 159
150, 164
186, 164
203, 159
219, 159
234, 164
241, 178
171, 183
173, 200
176, 217
178, 234
152, 244
164, 248
176, 251
186, 247
194, 243
104, 188
114, 182
126, 181
137, 187
126, 191
114, 192
193, 187
203, 181
215, 181
224, 187
215, 191
204, 191
124, 275
143, 270
161, 269
175, 270
189, 268
201, 269
214, 271
202, 288
189, 295
175, 297
161, 296
143, 290
130, 277
161, 275
175, 276
189, 273
208, 273
189, 284
175, 286
161, 285
