103, 93
103, 106
105, 117
107, 129
111, 141
117, 152
126, 161
135, 169
146, 171
158, 169
168, 161
176, 152
182, 141
185, 129
188, 117
190, 105
190, 92
110, 80
114, 74
121, 70
129, 71
136, 74
152, 73
160, 69
168, 69
176, 72
181, 79
144, 83
145, 92
145, 102
145, 111
137, 118
141, 119
146, 120
150, 119
154, 117
119, 86
123, 82
128, 82
133, 86
128, 88
122, 88
156, 85
162, 81
167, 81
172, 85
167, 87
162, 87
127, 137
134, 133
140, 131
145, 132
150, 130
156, 132
163, 135
157, 141
151, 144
146, 145
141, 145
134, 143
131, 137
140, 135
145, 135
150, 135
160, 135
150, 137
146, 138
141, 138
