61, 197
62, 220
65, 243
68, 266
73, 289
85, 306
105, 319
129, 327
157, 329
184, 327
207, 319
225, 306
236, 287
241, 265
243, 242
244, 220
244, 197
78, 176
87, 160
105, 155
123, 156
141, 163
166, 163
183, 157
202, 155
219, 162
229, 177
153, 180
153, 192
152, 203
152, 216
134, 233
143, 235
153, 236
162, 234
171, 233
96, 190
106, 186
117, 186
128, 190
117, 192
106, 192
178, 191
190, 187
200, 187
210, 191
200, 194
189, 193
115, 268
129, 257
144, 253
154, 254
165, 253
179, 257
195, 266
180, 271
166, 273
154, 274
144, 273
130, 272
121, 267
144, 259
154, 260
164, 259
188, 265
165, 265
154, 265
144, 265
