53, 204
53, 231
56, 260
59, 288
67, 313
83, 332
104, 347
128, 356
156, 358
182, 355
202, 345
220, 329
233, 310
240, 285
244, 258
246, 231
246, 204
66, 192
76, 172
96, 162
119, 162
142, 169
172, 170
192, 164
212, 166
229, 174
237, 194
156, 192
157, 208
158, 223
158, 239
136, 251
146, 255
156, 258
166, 255
176, 252
95, 195
104, 188
117, 188
128, 197
117, 198
104, 198
179, 199
189, 190
202, 190
211, 198
202, 201
190, 200
116, 287
131, 282
144, 279
156, 282
166, 280
177, 283
190, 290
177, 300
165, 302
154, 302
142, 301
129, 298
121, 287
144, 284
156, 286
166, 285
184, 290
166, 292
154, 293
143, 292
