64, 156
67, 178
69, 199
74, 219
79, 239
91, 256
108, 269
129, 277
152, 280
174, 277
194, 268
211, 256
222, 240
227, 221
230, 200
232, 180
234, 158
80, 141
90, 127
105, 121
123, 123
139, 129
161, 128
177, 123
194, 122
210, 128
220, 141
151, 139
151, 151
151, 163
151, 177
135, 191
142, 194
151, 196
159, 194
167, 192
98, 147
108, 140
119, 140
129, 146
119, 148
108, 149
172, 147
182, 141
192, 141
202, 147
192, 149
182, 148
122, 224
132, 215
142, 210
151, 213
160, 210
170, 215
181, 224
170, 230
160, 232
150, 233
141, 232
132, 230
127, 223
142, 219
151, 220
160, 219
176, 223
159, 222
150, 223
142, 222
