60, 205
63, 228
68, 251
74, 273
84, 292
100, 307
117, 320
138, 330
162, 330
184, 325
202, 312
217, 295
227, 276
231, 254
232, 231
232, 207
232, 182
68, 193
77, 180
93, 175
109, 178
126, 183
151, 179
168, 171
185, 166
203, 167
214, 177
142, 195
144, 210
145, 226
147, 242
130, 252
139, 254
149, 256
158, 252
167, 248
89, 205
98, 198
109, 197
120, 203
109, 207
98, 208
165, 199
175, 190
186, 188
196, 193
188, 199
176, 200
115, 279
128, 276
141, 274
152, 275
162, 271
176, 271
190, 271
179, 280
166, 286
155, 288
145, 288
130, 287
119, 279
142, 279
153, 279
163, 277
185, 272
164, 277
154, 279
143, 279
