50, 197
52, 223
57, 250
63, 274
73, 298
86, 319
104, 336
125, 348
150, 350
172, 345
189, 331
203, 311
214, 289
221, 265
226, 241
229, 217
227, 195
70, 178
82, 163
99, 156
119, 157
136, 164
170, 164
185, 157
201, 155
216, 159
225, 170
156, 189
158, 206
160, 222
162, 240
137, 253
147, 256
157, 259
166, 256
174, 252
93, 194
103, 189
115, 188
126, 194
115, 197
103, 198
175, 193
186, 188
198, 188
206, 192
198, 196
187, 196
117, 287
132, 281
145, 278
154, 280
164, 278
173, 281
183, 286
172, 294
163, 298
153, 300
143, 299
131, 296
123, 287
144, 287
154, 287
163, 286
178, 286
163, 286
153, 287
143, 287
