95, 113
96, 126
98, 140
100, 153
104, 166
111, 176
122, 184
135, 191
149, 192
163, 190
174, 183
184, 174
191, 163
194, 150
196, 137
197, 124
197, 111
101, 106
107, 98
117, 95
127, 96
138, 98
157, 97
167, 94
177, 93
186, 96
191, 104
148, 108
148, 117
149, 126
149, 135
139, 140
143, 142
149, 144
154, 142
158, 140
116, 109
121, 105
128, 105
134, 109
128, 111
121, 111
160, 109
166, 104
173, 104
178, 108
173, 111
166, 110
130, 158
136, 154
143, 152
148, 154
154, 152
160, 153
166, 156
160, 160
154, 162
148, 163
143, 163
136, 161
133, 158
143, 157
148, 157
154, 157
163, 156
154, 157
148, 158
143, 157
