40, 194
40, 224
42, 253
47, 282
57, 307
76, 328
101, 343
130, 354
159, 358
187, 355
213, 344
236, 327
251, 306
259, 280
264, 253
266, 226
268, 199
66, 172
79, 153
103, 146
126, 150
149, 157
180, 158
202, 154
224, 154
245, 162
254, 181
165, 174
165, 195
165, 217
165, 239
138, 248
150, 253
163, 258
176, 254
187, 249
89, 184
101, 178
115, 177
129, 183
115, 185
102, 186
194, 185
208, 179
222, 182
232, 190
220, 190
207, 188
120, 285
137, 280
152, 279
163, 281
175, 280
188, 283
201, 289
188, 297
175, 299
162, 300
151, 298
136, 294
126, 286
151, 286
163, 288
175, 287
195, 289
175, 288
163, 288
152, 286
