48, 188
51, 213
57, 238
63, 262
73, 284
87, 303
105, 318
126, 329
151, 330
176, 325
197, 312
215, 295
229, 274
237, 250
241, 225
243, 199
243, 174
62, 158
69, 141
86, 131
105, 130
123, 136
149, 133
167, 124
188, 122
207, 129
218, 145
137, 153
137, 167
138, 181
138, 196
123, 214
131, 217
141, 218
150, 215
159, 212
85, 167
93, 159
105, 157
116, 164
105, 168
93, 169
162, 160
172, 152
184, 151
195, 158
185, 161
173, 162
106, 255
118, 243
131, 236
142, 238
153, 235
167, 239
181, 249
169, 259
156, 264
144, 266
132, 266
119, 264
112, 254
132, 248
143, 248
154, 246
175, 249
154, 250
143, 252
132, 252
