44, 191
52, 219
60, 245
69, 271
82, 293
101, 312
123, 328
147, 339
172, 339
195, 330
215, 312
232, 289
244, 264
249, 237
250, 210
250, 181
249, 154
54, 171
60, 151
77, 140
96, 136
117, 140
157, 133
176, 123
196, 119
217, 125
229, 141
140, 162
143, 181
146, 199
149, 218
134, 232
144, 233
154, 234
163, 228
171, 223
81, 181
90, 171
103, 167
115, 174
104, 180
91, 183
169, 163
179, 153
192, 151
204, 157
195, 163
181, 164
118, 267
132, 259
147, 253
159, 252
168, 247
184, 246
199, 247
189, 271
176, 284
166, 288
153, 290
136, 284
124, 267
149, 258
160, 257
170, 253
194, 250
173, 272
163, 276
151, 277
