59, 175
61, 199
64, 224
70, 247
80, 265
95, 281
116, 293
141, 299
166, 298
189, 294
209, 285
224, 272
236, 256
241, 236
242, 213
242, 190
243, 167
79, 153
89, 137
106, 130
125, 133
141, 139
161, 135
179, 127
197, 124
214, 130
223, 146
155, 153
156, 165
157, 176
158, 188
138, 206
148, 207
157, 209
166, 207
175, 205
99, 163
109, 157
121, 156
132, 163
121, 164
110, 165
174, 160
185, 151
196, 151
205, 157
196, 159
186, 160
122, 238
134, 228
148, 223
158, 225
168, 223
182, 227
197, 235
184, 246
171, 251
159, 253
149, 253
134, 249
127, 238
148, 233
158, 233
169, 232
191, 236
170, 239
159, 241
148, 240
