54, 206
55, 228
59, 250
64, 274
71, 296
82, 318
96, 337
112, 351
134, 355
158, 351
180, 338
200, 322
217, 301
227, 278
232, 253
236, 228
237, 201
62, 191
70, 177
85, 170
102, 171
117, 177
143, 173
161, 165
180, 162
198, 167
212, 180
129, 192
127, 209
126, 226
125, 244
113, 256
121, 259
129, 262
139, 258
149, 255
79, 201
89, 194
101, 193
112, 199
101, 200
90, 202
158, 195
168, 188
180, 188
190, 193
180, 195
169, 195
100, 284
109, 278
120, 276
130, 278
142, 275
158, 278
173, 283
158, 296
142, 305
129, 307
118, 306
107, 298
104, 285
120, 286
131, 287
143, 285
167, 284
142, 292
130, 294
119, 293
