49, 192
49, 218
51, 244
53, 269
59, 292
72, 310
90, 324
113, 333
139, 336
165, 334
189, 324
210, 312
227, 294
236, 271
241, 245
244, 218
245, 192
68, 175
78, 161
95, 155
114, 156
132, 161
164, 161
181, 154
201, 153
218, 159
228, 175
146, 181
146, 199
145, 217
145, 236
125, 246
134, 249
144, 253
155, 249
166, 245
88, 184
99, 177
113, 177
124, 187
111, 189
98, 189
171, 187
183, 177
197, 176
207, 183
197, 189
184, 189
108, 279
120, 274
133, 271
145, 274
156, 271
168, 272
181, 278
168, 284
156, 285
145, 286
133, 285
120, 284
113, 279
133, 277
145, 278
156, 277
176, 278
156, 276
145, 277
133, 277
