59, 190
60, 212
63, 233
66, 256
73, 278
86, 299
103, 318
126, 333
153, 336
181, 331
204, 318
222, 301
236, 280
243, 256
245, 230
246, 206
247, 181
69, 169
79, 157
95, 153
111, 156
127, 163
160, 160
177, 152
195, 148
212, 151
224, 163
144, 178
145, 194
145, 210
146, 227
127, 239
137, 241
147, 244
157, 241
167, 238
88, 185
99, 179
110, 178
121, 184
110, 186
99, 187
171, 183
182, 176
194, 175
206, 180
195, 183
183, 184
107, 264
122, 261
136, 258
147, 260
158, 258
174, 259
192, 262
176, 274
160, 281
148, 283
137, 281
122, 275
112, 265
136, 267
147, 268
159, 266
186, 264
159, 268
148, 269
137, 268
