46, 185
47, 210
49, 234
52, 259
59, 281
73, 298
93, 308
117, 314
143, 317
170, 316
195, 311
216, 300
231, 282
239, 259
241, 235
243, 210
244, 185
59, 170
70, 154
89, 148
110, 149
130, 156
159, 155
179, 148
200, 147
219, 153
230, 169
144, 174
145, 187
145, 199
145, 213
126, 230
135, 232
145, 233
155, 232
164, 230
82, 183
93, 177
107, 176
119, 183
107, 186
93, 187
171, 182
183, 175
196, 176
207, 182
196, 186
183, 185
109, 261
124, 254
136, 250
146, 252
155, 250
167, 253
182, 261
167, 264
155, 263
145, 264
135, 263
123, 264
115, 260
135, 257
146, 258
155, 257
176, 259
155, 253
145, 254
135, 254
