53, 195
53, 225
57, 254
61, 282
68, 309
81, 333
98, 352
118, 368
145, 375
172, 372
192, 358
211, 340
226, 317
235, 292
243, 266
251, 239
255, 212
73, 187
84, 172
104, 167
124, 172
142, 180
177, 184
198, 177
217, 176
237, 184
244, 203
159, 202
158, 221
157, 240
156, 260
133, 270
143, 274
154, 277
165, 275
174, 273
91, 200
103, 192
118, 194
129, 206
116, 208
101, 207
185, 210
198, 200
213, 201
223, 211
213, 216
199, 215
114, 302
127, 298
141, 295
152, 299
166, 296
178, 300
189, 306
178, 317
165, 322
152, 323
139, 321
126, 315
120, 304
140, 306
152, 308
165, 306
184, 307
166, 307
152, 308
140, 306
