49, 195
50, 223
54, 249
59, 276
67, 301
81, 324
101, 344
124, 360
151, 365
178, 361
202, 345
222, 326
237, 303
245, 277
249, 250
253, 223
255, 196
66, 167
76, 150
94, 142
113, 143
133, 149
169, 150
189, 144
209, 144
227, 151
237, 168
150, 174
150, 192
150, 210
150, 229
132, 245
141, 247
150, 250
159, 248
168, 245
88, 181
99, 174
112, 173
122, 182
110, 184
98, 184
180, 182
190, 175
202, 176
213, 183
203, 186
191, 185
112, 285
125, 279
139, 274
150, 277
161, 274
176, 279
190, 286
177, 301
162, 309
150, 310
139, 309
124, 301
118, 287
139, 287
150, 288
161, 287
184, 287
161, 291
150, 293
139, 291
