109, 96
108, 110
109, 125
111, 140
117, 153
124, 166
134, 176
145, 184
160, 187
175, 185
186, 178
196, 168
203, 157
209, 144
212, 130
214, 116
215, 102
122, 95
127, 88
137, 86
147, 86
156, 89
170, 89
180, 87
190, 87
200, 90
205, 97
162, 96
162, 105
161, 113
160, 123
151, 126
156, 129
161, 131
166, 129
171, 127
134, 97
138, 93
145, 93
150, 97
145, 99
138, 99
175, 97
181, 93
187, 94
192, 98
187, 99
181, 99
139, 142
146, 138
154, 138
161, 139
168, 138
177, 139
185, 141
177, 150
169, 154
161, 154
154, 154
146, 150
142, 142
154, 141
161, 141
168, 141
182, 142
169, 149
161, 150
154, 149
