62, 164
63, 188
65, 212
69, 236
77, 257
91, 276
109, 290
131, 301
154, 303
177, 299
199, 286
218, 269
233, 250
239, 228
242, 205
243, 181
245, 158
81, 151
93, 142
109, 138
125, 139
140, 143
162, 141
178, 136
194, 135
209, 136
221, 144
152, 155
152, 170
152, 184
152, 200
134, 213
143, 216
152, 218
160, 215
168, 214
102, 159
111, 154
122, 154
131, 160
122, 161
111, 161
172, 159
183, 152
194, 152
204, 157
195, 159
184, 159
114, 240
128, 236
141, 234
150, 237
161, 235
175, 237
188, 241
175, 245
161, 249
150, 251
140, 250
127, 246
119, 240
140, 242
150, 243
162, 242
184, 241
161, 241
150, 242
140, 241
