62, 182
64, 205
68, 228
72, 252
79, 273
93, 291
112, 304
135, 313
160, 317
185, 314
206, 304
222, 288
232, 268
237, 245
238, 221
240, 198
241, 175
80, 159
87, 143
103, 134
122, 135
141, 140
171, 140
188, 133
207, 132
223, 141
230, 157
157, 159
158, 172
159, 185
160, 199
141, 214
150, 217
160, 219
168, 216
177, 214
98, 167
108, 160
121, 159
132, 167
120, 169
108, 170
180, 167
191, 159
203, 159
213, 166
204, 169
192, 169
125, 252
137, 242
150, 238
161, 240
172, 238
184, 241
194, 250
185, 257
173, 260
162, 262
151, 261
138, 258
131, 251
150, 247
160, 248
172, 247
189, 249
173, 250
162, 251
151, 250
