59, 174
62, 201
65, 228
70, 256
77, 283
90, 306
106, 326
127, 341
152, 344
176, 341
196, 326
211, 306
222, 281
228, 255
233, 228
237, 201
239, 174
74, 175
83, 164
100, 161
117, 163
134, 168
159, 168
176, 164
194, 163
211, 167
221, 178
147, 185
148, 206
148, 228
149, 249
131, 252
139, 258
149, 262
159, 257
167, 252
94, 185
103, 179
115, 180
125, 187
114, 189
103, 189
170, 187
181, 180
193, 180
202, 187
193, 189
181, 189
118, 280
129, 279
140, 280
150, 282
159, 279
169, 279
180, 280
171, 291
161, 294
151, 296
140, 295
129, 291
122, 281
140, 284
150, 285
159, 283
176, 281
160, 284
150, 286
140, 284
