62, 160
64, 185
65, 209
67, 234
73, 258
84, 280
100, 299
122, 316
152, 320
181, 317
203, 302
220, 283
233, 262
239, 239
241, 213
242, 188
243, 163
71, 134
83, 122
102, 120
120, 124
137, 133
166, 134
183, 126
200, 123
218, 125
231, 137
153, 151
153, 169
153, 186
154, 205
134, 214
143, 218
153, 221
162, 218
171, 215
90, 156
100, 148
113, 149
124, 157
112, 159
99, 160
179, 159
190, 151
203, 151
212, 158
203, 162
191, 161
116, 253
129, 244
142, 239
153, 243
164, 240
176, 245
189, 254
176, 264
163, 269
152, 270
140, 269
128, 264
122, 253
142, 251
153, 252
164, 251
182, 254
163, 253
152, 254
141, 253
