38, 114
41, 149
46, 182
53, 214
64, 246
80, 274
102, 299
132, 313
165, 317
196, 310
220, 291
237, 264
248, 234
254, 204
259, 174
261, 144
261, 113
70, 106
83, 90
103, 84
124, 86
142, 95
178, 94
196, 86
215, 84
233, 90
242, 107
163, 112
164, 137
165, 161
167, 186
140, 193
152, 199
165, 205
177, 199
187, 192
95, 119
107, 113
120, 112
133, 118
121, 120
107, 121
186, 118
199, 112
212, 113
222, 119
212, 122
199, 121
121, 228
137, 222
153, 221
166, 223
178, 220
191, 221
202, 225
192, 246
179, 256
166, 258
153, 257
137, 249
128, 230
154, 229
166, 230
178, 228
196, 228
178, 240
166, 243
153, 242
