37, 187
36, 210
37, 235
39, 259
44, 282
56, 301
74, 314
95, 323
122, 325
151, 323
178, 315
204, 304
223, 288
234, 265
238, 239
240, 213
242, 186
50, 159
59, 147
75, 142
91, 143
108, 149
133, 146
153, 139
174, 138
194, 143
209, 157
118, 167
116, 180
114, 193
112, 208
98, 226
106, 227
115, 229
125, 227
135, 225
66, 177
75, 171
88, 169
100, 175
88, 180
75, 181
149, 174
161, 167
174, 168
185, 174
174, 178
161, 178
84, 265
94, 255
107, 250
116, 252
126, 249
141, 254
158, 262
142, 269
127, 270
117, 271
107, 271
94, 270
89, 264
107, 260
116, 261
126, 260
151, 262
127, 259
117, 260
107, 260
