56, 186
55, 210
57, 233
60, 258
66, 282
77, 303
93, 321
113, 333
140, 336
167, 335
188, 324
204, 308
216, 289
223, 267
228, 243
233, 221
235, 198
70, 160
80, 145
97, 140
115, 142
133, 147
169, 150
188, 147
205, 147
221, 154
228, 170
150, 170
150, 184
149, 198
149, 212
130, 228
139, 231
147, 234
156, 232
164, 230
91, 173
101, 166
113, 166
124, 173
113, 176
100, 176
174, 177
185, 170
198, 172
206, 181
197, 182
185, 181
107, 267
121, 259
136, 255
146, 258
156, 256
168, 261
179, 270
167, 275
154, 277
144, 277
133, 276
119, 273
113, 267
135, 266
145, 267
155, 267
173, 270
155, 266
145, 266
135, 265
