56, 176
56, 200
58, 223
61, 247
68, 268
81, 285
100, 299
121, 308
147, 310
172, 308
193, 300
211, 288
223, 271
230, 250
234, 227
237, 205
239, 182
75, 151
86, 139
103, 133
121, 134
138, 141
164, 140
182, 136
199, 137
214, 145
223, 160
150, 159
150, 170
150, 181
150, 193
133, 210
141, 213
149, 214
156, 213
164, 212
95, 164
104, 157
117, 158
126, 166
116, 168
104, 168
171, 168
182, 161
194, 161
203, 169
194, 172
182, 171
112, 247
126, 238
140, 234
149, 236
158, 234
170, 238
181, 248
169, 258
157, 260
148, 260
138, 260
124, 257
118, 247
139, 242
148, 242
157, 242
175, 248
158, 251
148, 252
139, 251
