75, 140
79, 162
84, 184
90, 204
97, 224
109, 241
125, 256
142, 267
163, 269
183, 266
198, 254
210, 238
220, 220
225, 200
228, 179
231, 157
232, 135
88, 138
99, 129
114, 127
128, 129
143, 133
171, 133
185, 128
199, 124
213, 125
222, 132
159, 145
161, 159
162, 173
164, 188
147, 196
155, 198
163, 200
170, 198
177, 195
109, 148
117, 143
128, 142
136, 148
128, 152
117, 152
178, 147
185, 140
196, 140
204, 145
197, 149
187, 149
135, 224
144, 219
154, 216
162, 218
169, 216
178, 219
187, 224
179, 232
170, 236
162, 237
154, 237
144, 233
140, 225
154, 223
162, 224
169, 223
182, 225
169, 224
162, 225
154, 224
