56, 184
56, 213
59, 242
61, 270
68, 296
84, 317
103, 334
127, 347
152, 350
177, 345
199, 332
217, 315
231, 294
239, 271
243, 245
247, 220
250, 195
73, 153
87, 140
107, 134
128, 135
148, 140
184, 140
201, 135
219, 136
234, 144
243, 158
162, 164
162, 182
161, 199
160, 218
137, 233
147, 236
159, 240
170, 238
181, 235
95, 174
108, 168
121, 168
134, 173
121, 175
108, 175
188, 175
201, 171
213, 173
222, 179
212, 180
200, 178
108, 266
129, 263
147, 262
158, 264
171, 263
186, 266
202, 271
184, 282
168, 285
155, 286
143, 285
126, 282
115, 268
146, 270
157, 272
170, 271
194, 271
169, 274
156, 275
144, 274
